file,section_depth,heading,keywords,has_keyword,line_start,body_snippet
docs/components/jit/jit_runtime_hotspot.md,4,ホットスポット判定,,NO,42,
docs/components/jit/jit_runtime_hotspot.md,3,4.1 アルゴリズム,,NO,38, TODO(Phase 1): 代謝アルゴリズムの詳細化 - 「頻出」と判定されるしきい値や、キャッシュ枯渇時に状態を `EXECUTED` に戻すトリガー条件を定義すること。  #### ホットスポ
docs/components/jit/jit_runtime_hotspot.md,3,4.2 状態遷移図,,NO,51,
docs/components/jit/jit_runtime_hotspot.md,2,4. 動的モデル,,NO,36, ### 4.1 アルゴリズム  TODO(Phase 1): 代謝アルゴリズムの詳細化 - 「頻出」と判定されるしきい値や、キャッシュ枯渇時に状態を `EXECUTED` に戻すトリガー条件を定義す
docs/components/jit/jit_runtime_hotspot.md,4,`record_execution`,,NO,67, | 項目 | 内容 | | :--- | :--- | | 機能概要 | 命令オフセット（PC）を履歴バッファに追記する。 | | シグネチャ | `record_execution(pc: オフセ
docs/components/jit/jit_runtime_hotspot.md,4,`process_history`,,NO,76,
docs/components/jit/jit_runtime_hotspot.md,3,5.1 公開API,,NO,63,
docs/components/jit/jit_runtime_hotspot.md,2,5. インターフェイス定義,,NO,61, ### 5.1 公開API  TODO(Phase 1): ATCの抽出 - `record_execution` におけるバッファ溢れ時の振る舞い（リングバッファ上書き等）、`process_hi
docs/components/jit/jit_runtime_hotspot.md,2,6. 制約達成の方策,,NO,84,
docs/components/jit/jit_runtime_hotspot.md,3,6.1 性能制約,LowLatencyJIT|SimpleJITArchitecture,YES,86,<!-- traceability: {LowLatencyJIT} {SimpleJITArchitecture} --> - **コンパイルレイテンシの最小化 (Low Latency JIT)*
docs/components/platform/platform_hal.md,2,1. コンセプト,IPCRouter|Challenge_InterruptSafety|TaskPollInterruptFlag|RSPMinimalSet|Fast_Path_GPIO,YES,3,<!-- traceability: {IPCRouter} {Challenge_InterruptSafety} {TaskPollInterruptFlag} {RSPMinimalSet} {
docs/components/platform/platform_hal.md,2,2. アーキテクチャ分類,3TierSeparation|IPCRouter|URIAbstraction|StaticDI,YES,7,<!-- traceability: {3TierSeparation} {IPCRouter} {URIAbstraction} {StaticDI} --> 本コンポーネントは **Tier 1 
docs/components/platform/platform_hal.md,3,3.1 データ構造,,NO,13,- **デバイスレジストリ**: 管理対象のデバイス情報を保持する静的配列。 - **HALバッファプール**: デバイス通信用に使用する、ドライバ側で管理されるバッファプール。**vMMIOの動的領
docs/components/platform/platform_hal.md,3,3.2 内部ブロック図,,NO,18,```mermaid graph TD     IPCR[IPC Router] --> HAL[HAL Subsystem]     HAL --> UART[UART Driver]     HA
docs/components/platform/platform_hal.md,4,`device` (デバイス情報),,NO,33,個別のデバイスの属性と状態を管理する。  | 項目名 | 機能と役割 | 型分類 | サイズ・制約 | | :--- | :--- | :--- | :--- | | デバイス識別子 | システム全体
docs/components/platform/platform_hal.md,4,`hal_config` (HAL構成),,NO,44,
docs/components/platform/platform_hal.md,3,3.3 主要なクラス・構造体・配列・定数,,NO,31,
docs/components/platform/platform_hal.md,2,3. 静的モデル,ConfigurableSystem,YES,11, ### 3.1 データ構造 - **デバイスレジストリ**: 管理対象のデバイス情報を保持する静的配列。 - **HALバッファプール**: デバイス通信用に使用する、ドライバ側で管理されるバッファ
docs/components/platform/platform_hal.md,3,4.1 アルゴリズム,RSP_Transport_Selectable|TaskPollInterruptFlag|InterruptWakeup,YES,56,<!-- traceability: {RSP_Transport_Selectable} {TaskPollInterruptFlag} {InterruptWakeup} --> - **コマンド
docs/components/platform/platform_hal.md,3,4.2 状態遷移図,RSP_Transport_Selectable|TaskPollInterruptFlag|InterruptWakeup,YES,62,<!-- traceability: {RSP_Transport_Selectable} {TaskPollInterruptFlag} {InterruptWakeup} --> ```merma
docs/components/platform/platform_hal.md,4,RSPパケット受信とコマンド供給シーケンス,,NO,76,
docs/components/platform/platform_hal.md,3,4.3 内部シーケンス,,NO,74,
docs/components/platform/platform_hal.md,2,4. 動的モデル,RSP_Transport_Selectable|TaskPollInterruptFlag|InterruptWakeup,YES,54, ### 4.1 アルゴリズム <!-- traceability: {RSP_Transport_Selectable} {TaskPollInterruptFlag} {InterruptWake
docs/components/platform/platform_hal.md,4,データの読み出し,HAL_Interface,YES,99, <!-- traceability: {HAL_Interface} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | 指定された物理デバイスからデータを取得し、共
docs/components/platform/platform_hal.md,4,データの書き込み (write),HAL_Interface,YES,111, <!-- traceability: {HAL_Interface} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | 共有バッファ（`shm-id`）内のデータを
docs/components/platform/platform_hal.md,4,ゼロコピー転送 (bus_master/streaming),PhysicalPassthrough,YES,121,<!-- traceability: {PhysicalPassthrough} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | アプリケーションの共有メモリバッフ
docs/components/platform/platform_hal.md,4,非標準制御 (control),PhysicalPassthrough,YES,130,<!-- traceability: {PhysicalPassthrough} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | read/write で表現できな
docs/components/platform/platform_hal.md,4,バッファの確保,,NO,140,
docs/components/platform/platform_hal.md,3,5.1 公開API,HAL_Interface|PhysicalPassthrough,YES,94,外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATCの抽出 - 各APIの呼び出しにおいて、共有メモリハンドルの有効性やバッファサイズのアライメント要件などの事
docs/components/platform/platform_hal.md,4,`gpio-controller` (物理GPIO制御),,NO,153,"| プロトタイプ | 内容 | | :--- | :--- | | `set-pin(pin, value)` | ピンの出力レベルを設定する。 | | `get-pin(pin)` | ピンの入力レ"
docs/components/platform/platform_hal.md,4,`periodic-timer` (時刻とタイマー),,NO,159,| プロトタイプ | 内容 | | :--- | :--- | | `get-now()` | システム時間（ナノ秒）を取得する。 | | `subscribe-timer(nanos)` | 指定時
docs/components/platform/platform_hal.md,4,`bus-master` / `bus-slave` (I2C/SPI通信),,NO,165,"| プロトタイプ | 内容 | | :--- | :--- | | `transfer(tx, rx)` | 共有メモリを用いたゼロコピー通信を行う。 | "
docs/components/platform/platform_hal.md,4,`debug-server` (GDB RSP サーバ),,NO,170,
docs/components/platform/platform_hal.md,3,5.2 Tier 3 リソースインターフェイス,PhysicalPassthrough,YES,150,<!-- traceability: {PhysicalPassthrough} -->  #### `gpio-controller` (物理GPIO制御) | プロトタイプ | 内容 | | :-
docs/components/platform/platform_hal.md,3,5.2 URI/IPCインターフェイス,PhysicalPassthrough,YES,176,<!-- traceability: {PhysicalPassthrough} --> - **URI**: `fireball://hal/<device_name>/<instance_id>`
docs/components/platform/platform_hal.md,3,5.3 RSPトランスポート構成,RSP_Transport_Selectable,YES,180,<!-- traceability: {RSP_Transport_Selectable} --> RSPパケットの送受信に使用する物理層を選択可能とする。 `{RSP_Transport_Selec
docs/components/platform/platform_hal.md,3,5.4 メッセージ形式,,NO,189,
docs/components/platform/platform_hal.md,2,5. インターフェイス定義,HAL_Interface|PhysicalPassthrough|RSP_Transport_Selectable|TypeSafeMessaging,YES,92, ### 5.1 公開API 外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATCの抽出 - 各APIの呼び出しにおいて、共有メモリハンドルの有効性やバッファサ
docs/components/platform/platform_hal.md,3,6.1 性能制約と方策,ConfigurableSystem,YES,195,<!-- traceability: {ConfigurableSystem} --> - **目標**: ハードウェアアクセスのレイテンシを最小化する。 - **方策**: `{Configurab
docs/components/platform/platform_hal.md,3,6.2 メモリ制約と方策,,NO,200,
docs/components/platform/platform_hal.md,2,6. 制約達成の方策,ConfigurableSystem,YES,193, ### 6.1 性能制約と方策 <!-- traceability: {ConfigurableSystem} --> - **目標**: ハードウェアアクセスのレイテンシを最小化する。 - **方
docs/components/platform/platform_hal.md,3,6.3 安全性制約と方策,Challenge_InterruptSafety,YES,205,<!-- traceability: {Challenge_InterruptSafety} --> - **目標**: 割り込みによる実行コンテキストの破壊を防止する。 - **方策**: `{Ch
docs/components/platform/platform_memory.md,2,1. コンセプト,3TierSeparation|Policy_Memory|ConsolidatedHeap,YES,3,<!-- traceability: {3TierSeparation} {Policy_Memory} {ConsolidatedHeap} --> メモリマネージャ（`memory-manager
docs/components/platform/platform_memory.md,2,2. アーキテクチャ分類,WasmPageAlignment,YES,7,<!-- traceability: {WasmPageAlignment} --> 本コンポーネントは **Tier 2 (サービスドメイン)** に属する。動的メモリ確保を最小限に抑えつつ、固定サ
docs/components/platform/platform_memory.md,3,3.1 データ構造,,NO,13,- **`MemoryManager`**: パーティション管理とアロケーションロジックをカプセル化。 - **`partition_info`**: パーティションの境界と使用状況の可視化。 
docs/components/platform/platform_memory.md,3,3.2 依存関係 (Zero-cost DI),,NO,17,
docs/components/platform/platform_memory.md,2,3. 静的モデル,,NO,11, ### 3.1 データ構造 - **`MemoryManager`**: パーティション管理とアロケーションロジックをカプセル化。 - **`partition_info`**: パーティションの境
docs/components/platform/platform_memory.md,4,初期化,Policy_Memory|StrictMemoryLimit|Size_15KLOC,YES,22, <!-- traceability: {Policy_Memory} {StrictMemoryLimit} {Size_15KLOC} -->  TODO(Phase 1): ATC抽出 - アラ
docs/components/platform/platform_memory.md,4,`allocate` (kernel/task専用),,NO,35,| 項目 | 内容 | | :--- | :--- | | 機能概要 | 指定されたカテゴリ（kernel/task）からローカルメモリを割り当て、アドレスを返す。 | | シグネチャ | `allo
docs/components/platform/platform_memory.md,4,`allocate-shared` (IPC転送データ専用),,NO,44,| 項目 | 内容 | | :--- | :--- | | 機能概要 | IPC転送用の共有メモリブロックを割り当て、RAII所有権を持つリソースを返す。 | | シグネチャ | `allocate-
docs/components/platform/platform_memory.md,4,`claim` (IPC受信側),,NO,52,| 項目 | 内容 | | :--- | :--- | | 機能概要 | IPC経由で受け取った共有メモリIDから、所有権を持つリソースを取得する。 | | シグネチャ | `claim(id: sh
docs/components/platform/platform_memory.md,4,`deallocate` (kernel/task専用),,NO,60,
docs/components/platform/platform_memory.md,2,4. インターフェイス設計,Policy_Memory|StrictMemoryLimit|Size_15KLOC,YES,20, #### 初期化  <!-- traceability: {Policy_Memory} {StrictMemoryLimit} {Size_15KLOC} -->  TODO(Phase 1): 
docs/components/platform/platform_memory.md,2,5. 制約と不変条件,StrictMemoryLimit|WasmPageAlignment,YES,68,<!-- traceability: {StrictMemoryLimit} {WasmPageAlignment} -->  TODO(Phase 1): 動的モデルの明確化 - フラグメンテーショ
docs/components/platform/platform_memory.md,2,6. 所有権追跡,Policy_Memory,YES,78,<!-- traceability: {Policy_Memory} --> 各メモリブロックは `memory-info.owner` で割り当て元task-idを追跡する。 `{Policy_Me
docs/components/platform/platform_memory.md,2,7. 共有メモリ (shared-block) のライフサイクル,FaultIsolation|OwnershipTransfer,YES,86,<!-- traceability: {FaultIsolation} {OwnershipTransfer} --> `shared-block` リソースが所有権の単位。IPC転送時に `rele
docs/components/platform/platform_memory.md,3,8.1 shared-block のリソース化 (2026-02-17),,NO,106, **判断**: `shm-id` を単なるIDではなく、RAII所有権を持つ `shared-block` リソースとして設計。  **理由**: - **所有権の明確化**: `release()
docs/components/platform/platform_memory.md,3,8.2 query() の削除 (2026-02-17),,NO,115,
docs/components/platform/platform_memory.md,2,8. 設計判断の記録,,NO,104, ### 8.1 shared-block のリソース化 (2026-02-17)  **判断**: `shm-id` を単なるIDではなく、RAII所有権を持つ `shared-block` リソー
docs/components/platform/platform_memory.md,3,8.3 check_ownership() の削除 (2026-02-17),,NO,123," **判断**: `check-ownership(addr, task-id) -> bool` を削除。  **理由**: - `shared_block.get_owner()` で所有権確認可"
docs/components/runtime/debug/debug_gdb_rsp.md,2,1. 概要,RSPMinimalSet,YES,3,<!-- traceability: {RSPMinimalSet} --> VSCodeのC/C++拡張機能が必要とするGDB Remote Serial Protocol (RSP) コマンドの最
docs/components/runtime/debug/debug_gdb_rsp.md,3,2.1 セッション管理,,NO,9,| コマンド | 形式 | 説明 | | :--- | :--- | :--- | | `?` | `?` | 停止理由を問い合わせ | | `c` | `c[addr]` | 実行を継続 | | `
docs/components/runtime/debug/debug_gdb_rsp.md,3,2.2 メモリアクセス,,NO,19,"| コマンド | 形式 | 説明 | | :--- | :--- | :--- | | `m` | `m addr,length` | メモリを読み出す | | `M` | `M addr,lengt"
docs/components/runtime/debug/debug_gdb_rsp.md,3,2.3 レジスタアクセス,,NO,26,| コマンド | 形式 | 説明 | | :--- | :--- | :--- | | `g` | `g` | すべてのレジスタを読み出す | | `G` | `G XX...` | すべてのレジスタ
docs/components/runtime/debug/debug_gdb_rsp.md,3,2.4 ブレークポイント,,NO,34,"| コマンド | 形式 | 説明 | | :--- | :--- | :--- | | `z` | `z type,addr,kind` | ブレークポイント/ウォッチポイントを削除 | | `Z` "
docs/components/runtime/debug/debug_gdb_rsp.md,3,2.5 スレッド・情報取得,,NO,44,
docs/components/runtime/debug/debug_gdb_rsp.md,2,2. コマンドリスト,,NO,7, ### 2.1 セッション管理 | コマンド | 形式 | 説明 | | :--- | :--- | :--- | | `?` | `?` | 停止理由を問い合わせ | | `c` | `c[add
docs/components/runtime/debug/debug_gdb_rsp.md,2,3. 応答形式,,NO,53,| 応答 | 説明 | | :--- | :--- | | `OK` | コマンド成功 | | `ENN` | エラー（NNはエラーコード） | | `S AA` | シグナルAAで停止 | | `T
docs/components/runtime/debug/debug_manager.md,2,1. コンセプト,RSPMinimalSet|DebuggerLabelTableSwitch|MemoryIsolation|Debug_Standard_Env|RSP_Transport_Selectable|Debug_Integrated,YES,3,<!-- traceability: {RSPMinimalSet} {DebuggerLabelTableSwitch} {MemoryIsolation} {Debug_Standard_Env}
docs/components/runtime/debug/debug_manager.md,2,2. アーキテクチャ分類,3TierSeparation,YES,7,<!-- traceability: {3TierSeparation} --> 本コンポーネントは **Tier 3 (実装ドメイン)** に属する。GDB RSPコマンドの実行制御に特化した単一責
docs/components/runtime/debug/debug_manager.md,3,3.1 データ構造,,NO,13,- **`Debugger`**: GDB RSPプロプライエタリな制御ロジック、デバッグ状態、およびブレークポイント管理をカプセル化した主要クラス。 - **`debug_config`**: 最大
docs/components/runtime/debug/debug_manager.md,3,3.2 内部ブロック図,,NO,17,```mermaid graph TD     subgraph Debugger_Layer         Engine[Debugger Engine]     end      subgrap
docs/components/runtime/debug/debug_manager.md,4,`Debugger` クラス,NoStdVector,YES,36,<!-- traceability: {NoStdVector} --> 依存関係（実行コンテキスト、HAL）と内部状態（ブレークポイント、現在状態）をカプセル化する。  | 項目名 | 機能と役割 
docs/components/runtime/debug/debug_manager.md,4,`virtual_register_set`,,NO,49,
docs/components/runtime/debug/debug_manager.md,3,3.3 主要なクラス・構造体・配列・定数,,NO,34,
docs/components/runtime/debug/debug_manager.md,2,3. 静的モデル,NoStdVector|RSPMinimalSet,YES,11, ### 3.1 データ構造 - **`Debugger`**: GDB RSPプロプライエタリな制御ロジック、デバッグ状態、およびブレークポイント管理をカプセル化した主要クラス。 - **`debu
docs/components/runtime/debug/debug_manager.md,3,4.1 アルゴリズム,,NO,62,- **コマンド消費**: `poll()` によりコマンドキューから解析済みコマンドを取り出し、実行コンテキストに対して操作を行う。 - **ステップ実行**: インタープリタを「1命令実行」モード
docs/components/runtime/debug/debug_manager.md,3,4.2 状態遷移図,,NO,66,```mermaid stateDiagram-v2     [*] --> Disabled     Disabled --> Stopped: init+attach     Stopped --
docs/components/runtime/debug/debug_manager.md,4,デバッグコマンド処理シーケンス,,NO,80,
docs/components/runtime/debug/debug_manager.md,3,4.3 内部シーケンス,,NO,79,
docs/components/runtime/debug/debug_manager.md,2,4. 動的モデル,,NO,60, ### 4.1 アルゴリズム - **コマンド消費**: `poll()` によりコマンドキューから解析済みコマンドを取り出し、実行コンテキストに対して操作を行う。 - **ステップ実行**: イン
docs/components/runtime/debug/debug_manager.md,4,デバッガ接続 (`attach`),Debug_Standard_Env,YES,102, <!-- traceability: {Debug_Standard_Env} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | 実行中のWASMエンジンに対してデ
docs/components/runtime/debug/debug_manager.md,4,コマンド処理 (`poll_commands`),RSPMinimalSet,YES,114, <!-- traceability: {RSPMinimalSet} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | HAL層から供給されたデバッグコマンドを一つ
docs/components/runtime/debug/debug_manager.md,4,命令ステップ実行 (`step_instruction`),,NO,125,
docs/components/runtime/debug/debug_manager.md,3,5.1 公開API,Debug_Standard_Env|RSPMinimalSet,YES,97,外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATC抽出 - アタッチ時やステップ実行時に、実行コンテキストが安全な停止点にあること（不変条件）、およびデバッガ
docs/components/runtime/debug/debug_manager.md,3,5.2 URI/IPCインターフェイス,,NO,133,
docs/components/runtime/debug/debug_manager.md,2,5. インターフェイス定義,Debug_Standard_Env|RSPMinimalSet,YES,95, ### 5.1 公開API 外部から利用可能なオブジェクト指向APIを定義する。  TODO(Phase 1): ATC抽出 - アタッチ時やステップ実行時に、実行コンテキストが安全な停止点にあるこ
docs/components/runtime/debug/debug_manager.md,3,6.1 性能制約と方策,DebuggerLabelTableSwitch,YES,139,<!-- traceability: {DebuggerLabelTableSwitch} --> - **目標**: デバッグ無効時のオーバーヘッドをゼロにする。 - **方策**: `{Debug
docs/components/runtime/debug/debug_manager.md,3,6.2 メモリ制約と方策,,NO,144,
docs/components/runtime/debug/debug_manager.md,2,6. 制約達成の方策,DebuggerLabelTableSwitch|MemoryIsolation|NoStdVector,YES,137, ### 6.1 性能制約と方策 <!-- traceability: {DebuggerLabelTableSwitch} --> - **目標**: デバッグ無効時のオーバーヘッドをゼロにする。 
docs/components/runtime/debug/debug_manager.md,3,6.3 安全性制約と方策,MemoryBoundaryCheck,YES,149,<!-- traceability: {MemoryBoundaryCheck} --> - **目標**: デバッガによる不正なメモリアクセスを防止する。 - **方策**: `{MemoryBou
docs/components/runtime/runtime_interpreter.md,2,1. コンセプト,ThreadedInterpreter|LowLatencyJIT|InterpreterContextStackless|EnvironmentPointer,YES,3,<!-- traceability: {ThreadedInterpreter} {LowLatencyJIT} {InterpreterContextStackless} {EnvironmentP
docs/components/runtime/runtime_interpreter.md,2,2. アーキテクチャ分類,3TierSeparation,YES,7,<!-- traceability: {3TierSeparation} --> 本コンポーネントは **Tier 3 (実装ドメイン)** に属する。デコンポジション（サブモジュール分割）を必要とし
docs/components/runtime/runtime_interpreter.md,3,3.1 データ構造,,NO,13,- **`Interpreter`**: WASM命令の実行、コンテキスト管理、および外部環境（vSoC）との連携をカプセル化した主要クラス。 - **`execution_context`**: 仮
docs/components/runtime/runtime_interpreter.md,3,3.2 内部ブロック図,,NO,18,```mermaid graph TD     subgraph Interpreter_Layer         Engine[Interpreter Engine]         Contex
docs/components/runtime/runtime_interpreter.md,4,`Interpreter` クラス,,NO,38,依存関係（vSoC環境等）と実行に必要なテーブルをカプセル化する。  | 項目名 | 機能と役割 | 型分類 | サイズ・制約 | | :--- | :--- | :--- | :--- | | ラン
docs/components/runtime/runtime_interpreter.md,4,`execution_context` (実行コンテキスト),PositionIndependentCode|ContextPointerRegister|MemoryBoundaryCheck|EnvironmentPointer,YES,46,<!-- traceability: {PositionIndependentCode} {ContextPointerRegister} {MemoryBoundaryCheck} {Environ
docs/components/runtime/runtime_interpreter.md,4,`call_frame` (コールフレーム),PositionIndependentCode|ContextPointerRegister|MemoryBoundaryCheck|EnvironmentPointer,YES,62,<!-- traceability: {PositionIndependentCode} {ContextPointerRegister} {MemoryBoundaryCheck} {Environ
docs/components/runtime/runtime_interpreter.md,4,`control_frame` (制御フレーム),PositionIndependentCode|ContextPointerRegister|MemoryBoundaryCheck|EnvironmentPointer,YES,74,<!-- traceability: {PositionIndependentCode} {ContextPointerRegister} {MemoryBoundaryCheck} {Environ
docs/components/runtime/runtime_interpreter.md,4,`interpreter_config`,ConfigurableSystem,YES,86,<!-- traceability: {ConfigurableSystem} --> インタープリタの動作パラメータを定義する。 `{ConfigurableSystem}`  | 項目名 | 機能
docs/components/runtime/runtime_interpreter.md,4,`opcode_handler` / `exec_trace`,,NO,96,
docs/components/runtime/runtime_interpreter.md,3,3.3 主要なクラス・構造体・配列・定数,,NO,36,
docs/components/runtime/runtime_interpreter.md,2,3. 静的モデル,PositionIndependentCode|ContextPointerRegister|MemoryBoundaryCheck|EnvironmentPointer|ConfigurableSystem|JIT_RuntimeAPI_Fallback,YES,11, ### 3.1 データ構造 - **`Interpreter`**: WASM命令の実行、コンテキスト管理、および外部環境（vSoC）との連携をカプセル化した主要クラス。 - **`executio
docs/components/runtime/runtime_interpreter.md,3,4.1 アルゴリズム,ThreadedInterpreter|JIT_RuntimeAPI_Fallback|Interpreter_LazyJITSwitch|LowLatencyJIT|SimpleJITArchitecture|Challenge_ApproximateYield|Debug_Integrated,YES,106,<!-- traceability: {ThreadedInterpreter} {JIT_RuntimeAPI_Fallback} {Interpreter_LazyJITSwitch} {LowL
docs/components/runtime/runtime_interpreter.md,3,4.2 状態遷移図,ThreadedInterpreter|JIT_RuntimeAPI_Fallback|Interpreter_LazyJITSwitch|LowLatencyJIT|SimpleJITArchitecture|Challenge_ApproximateYield|Debug_Integrated,YES,120,<!-- traceability: {ThreadedInterpreter} {JIT_RuntimeAPI_Fallback} {Interpreter_LazyJITSwitch} {LowL
docs/components/runtime/runtime_interpreter.md,4,Interpreter 実行シーケンス,,NO,135,
docs/components/runtime/runtime_interpreter.md,3,4.3 内部シーケンス,,NO,133,
docs/components/runtime/runtime_interpreter.md,2,4. 動的モデル,ThreadedInterpreter|JIT_RuntimeAPI_Fallback|Interpreter_LazyJITSwitch|LowLatencyJIT|SimpleJITArchitecture|Challenge_ApproximateYield|Debug_Integrated,YES,104, ### 4.1 アルゴリズム <!-- traceability: {ThreadedInterpreter} {JIT_RuntimeAPI_Fallback} {Interpreter_Lazy
docs/components/runtime/runtime_interpreter.md,4,`initialize`,,NO,161, | 項目 | 内容 | | :--- | :--- | | 機能概要 | 命令ハンドラテーブルのセットアップやスタック領域の確保等、実行エンジンの初期状態を構築する。 | | シグネチャ | `in
docs/components/runtime/runtime_interpreter.md,4,実行ステップ (`run_step`),RecoveryStrategy,YES,175,<!-- traceability: {RecoveryStrategy} -->  | 項目 | 内容 | | :--- | :--- | | 機能概要 | WASM命令を1トレース分実行し、実行コ
docs/components/runtime/runtime_interpreter.md,4,割り込み同期 (`sync_interrupts`),,NO,186,
docs/components/runtime/runtime_interpreter.md,3,5.1 公開API,RecoveryStrategy,YES,158,外部から利用可能なオブジェクト指向APIを定義する。  #### `initialize`  | 項目 | 内容 | | :--- | :--- | | 機能概要 | 命令ハンドラテーブルのセットアッ
docs/components/runtime/runtime_interpreter.md,3,5.2 URI/IPCインターフェイス,RecoveryStrategy,YES,202,<!-- traceability: {RecoveryStrategy} --> 本コンポーネントは vSoC の内部ライブラリとして利用され、直接のIPCインターフェイスは持たない。 
docs/components/runtime/runtime_interpreter.md,3,5.3 関連コンポーネントとの連携,,NO,206,
docs/components/runtime/runtime_interpreter.md,2,5. インターフェイス定義,RecoveryStrategy,YES,156, ### 5.1 公開API 外部から利用可能なオブジェクト指向APIを定義する。  #### `initialize`  | 項目 | 内容 | | :--- | :--- | | 機能概要 | 命
docs/components/runtime/runtime_interpreter.md,3,6.1 性能制約と方策,ThreadedInterpreter,YES,217,<!-- traceability: {ThreadedInterpreter} --> - **目標**: WAMRインタープリタを上回る実行速度。 - **方策**: `{ThreadedInte
docs/components/runtime/runtime_interpreter.md,3,6.2 メモリ制約と方策,ThreadedInterpreter,YES,222,<!-- traceability: {ThreadedInterpreter} --> - **目標**: 64KB RAM環境で動作。 - **方策**: `execution_context` 
docs/components/runtime/runtime_interpreter.md,3,6.3 安全性制約と方策,,NO,227,
docs/components/runtime/runtime_interpreter.md,2,6. 制約達成の方策,ThreadedInterpreter|FaultIsolation|MemoryBoundaryCheck,YES,215, ### 6.1 性能制約と方策 <!-- traceability: {ThreadedInterpreter} --> - **目標**: WAMRインタープリタを上回る実行速度。 - **方策*
docs/components/runtime/runtime_interpreter.md,2,7. 参考実装リスト,,NO,232, | 名称 | 参照先URL/文献名 | 採用/考慮する理由 | | :--- | :--- | :--- | | WAMR Fast Interpreter | github.com/bytecod
docs/components/runtime/runtime_loader.md,2,1. コンセプト,ROMParsing|AccessDictionary|BumpAllocator,YES,3,<!-- traceability: {ROMParsing} {AccessDictionary} {BumpAllocator} --> WASMローダは、ROM上のWASM32バイナリをパースし
docs/components/runtime/runtime_loader.md,2,2. アーキテクチャ分類,3TierSeparation,YES,7,<!-- traceability: {3TierSeparation} --> 本コンポーネントは **Tier 3 (実装ドメイン)** に属する。WASMバイナリの解析と索引構築に特化した単一責
docs/components/runtime/runtime_loader.md,3,3.1 データ構造,MultiModule_Support,YES,13,<!-- traceability: {MultiModule_Support} --> - **`WasmLoader`**: WASMバイナリのパース、検証、およびロード済みモジュールの管理を一括
docs/components/runtime/runtime_loader.md,3,3.2 内部ブロック図,MultiModule_Support,YES,19,<!-- traceability: {MultiModule_Support} --> ```mermaid graph TD     subgraph Loader_Layer         L
docs/components/runtime/runtime_loader.md,4,`WasmLoader` クラス,,NO,42,依存関係（アロケータ等）と内部レジストリをカプセル化する。  | 項目名 | 機能と役割 | 型分類 | サイズ・制約 | | :--- | :--- | :--- | :--- | | 作業用アロケ
docs/components/runtime/runtime_loader.md,4,`module_view` (モジュールビュー),ROMParsing,YES,50,<!-- traceability: {ROMParsing} --> ROM上のバイナリデータに対する「窓」として機能し、WIT上では `wasm-module-view` リソースとして定義される
docs/components/runtime/runtime_loader.md,4,`BinaryStream`,ROMParsing,YES,59,<!-- traceability: {ROMParsing} --> ROM上のデータストリームを管理し、LEB128可変長整数やプリミティブ型の読み出しを提供するユーティリティクラス。 `std:
docs/components/runtime/runtime_loader.md,4,`function_accessor` (関数アクセサ),ROMParsing,YES,72,<!-- traceability: {ROMParsing} --> 関数の詳細情報へアクセスするための一時的なプロキシオブジェクト。WIT上では `wasm-function-accessor` 
docs/components/runtime/runtime_loader.md,4,`global_accessor` (グローバルアクセサ),ROMParsing,YES,83,<!-- traceability: {ROMParsing} --> グローバル変数の定義情報へアクセスするための一時的なプロキシオブジェクト。WIT上では `wasm-global-accesso
docs/components/runtime/runtime_loader.md,4,`verification_result`,,NO,92,
docs/components/runtime/runtime_loader.md,3,3.3 主要なクラス・構造体・配列・定数,,NO,39,
docs/components/runtime/runtime_loader.md,2,3. 静的モデル,MultiModule_Support|ROMParsing|LightweightVerifier,YES,11, ### 3.1 データ構造 <!-- traceability: {MultiModule_Support} --> - **`WasmLoader`**: WASMバイナリのパース、検証、およびロ
docs/components/runtime/runtime_loader.md,3,4.1 アルゴリズム,ZeroCopyIndexing|AccessDictionary,YES,103,<!-- traceability: {ZeroCopyIndexing} {AccessDictionary} --> - **バイナリパース**: ROM上のデータを `BinaryStream`
docs/components/runtime/runtime_loader.md,3,4.2 メモリ制約,ConfigurableSystem,YES,115,<!-- traceability: {ConfigurableSystem} --> `module_view` と関連構造の最大サイズ。すべてコンパイル時固定。 `{ConfigurableSys
docs/components/runtime/runtime_loader.md,3,4.3 軽量検証スコープ,ZeroCopyIndexing|AccessDictionary|ConfigurableSystem,YES,127,<!-- traceability: {ZeroCopyIndexing} {AccessDictionary} {ConfigurableSystem} --> 以下の項目をロード時に検証する。これ
docs/components/runtime/runtime_loader.md,3,4.4 状態遷移図,ZeroCopyIndexing|AccessDictionary|ConfigurableSystem|LightweightVerifier,YES,139,<!-- traceability: {ZeroCopyIndexing} {AccessDictionary} {ConfigurableSystem} {LightweightVerifier} 
docs/components/runtime/runtime_loader.md,4,モジュールロードシーケンス,,NO,154,
docs/components/runtime/runtime_loader.md,3,4.5 内部シーケンス,,NO,152,
